building_index,feature_id,name,address,function,height,year_of_construction,opening_embodied_emissions,envelope_embodied_emissions,component_embodied_emissions,opening_end_of_life_emissions,envelope_end_of_life_emissions,component_end_of_life_emissions,total_embodied_emissions,total_end_of_life_emissions,total_lca_emissions
536,100535,02068861,avenue Lausanne  (MTN) 10816 Ã  10818,1000,8.0,1935,6085.567853475908,44270933.69338911,44277019.26124258,302586.5422484409,921057.3282098592,1223643.8704583002,88554038.52248517,2447287.7409166005,91001326.26340176
537,100536,02061449,rue BÃ©lair  (MTL) 3825 Ã  3829,1000,8.0,1956,12847.420074729427,105600430.98996636,105613278.4100411,574818.0428271799,2213446.774045756,2788264.8168729357,211226556.8200822,5576529.6337458715,216803086.45382807
538,100537,01033834,rue Rachel Est  (MTL) 2495,1000,18.0,1972,38268.430222136085,282665278.4156415,282703546.84586364,1712202.4526640256,5885806.280969324,7598008.733633349,565407093.6917273,15196017.467266697,580603111.158994
539,100538,02065838,avenue Richard  (MTE) 25,1000,9.0,1952,14310.086276183381,114760552.84387203,114774862.93014821,640260.5144159308,2402754.8633036367,3043015.3777195676,229549725.86029643,6086030.755439135,235635756.61573556
540,100539,05121859,avenue Notre-Dame-de-GrÃ¢ce  (MTL+WMT) 5062,1000,13.0,1926,21154.60787126512,154211789.0671138,154232943.67498505,1051849.1950971566,3207577.262168203,4259426.457265359,308465887.3499701,8518852.914530719,316984740.2645008
541,100540,04045399,7e Avenue  (LSL) 24,1000,16.0,1928,13840.526764065498,92224144.15252951,92237984.67929357,688178.529476676,1907114.8949798478,2595293.4244565237,184475969.35858715,5190586.848913047,189666556.2075002
542,100541,03012568,rue Chambord  (MTL) 6680 Ã  6686,1000,12.0,1927,14050.299820811399,99729473.21140169,99743523.5112225,698608.8632476442,2071854.558473013,2770463.4217206575,199487047.022445,5540926.843441315,205027973.8658863
543,100542,03012282,rue De Normanville  (MTL) 6665 Ã  6669,1000,14.0,1931,16704.039592118417,115255396.90788673,115272100.94747885,830558.0848750583,2389610.7894630493,3220168.8743381076,230544201.8949577,6440337.748676215,236984539.6436339
544,100543,03065955,rue Cartier  (MTL) 6368,1000,11.0,1915,11956.979700239908,81317009.57735309,81328966.55705333,594524.8217327624,1684575.6574320407,2279100.479164803,162657933.11410666,4558200.958329606,167216134.07243627
545,100544,03065940,rue Cartier  (MTL) 6328,1000,13.0,1910,12457.037611856496,85053778.21638265,85066235.25399451,619388.6960733657,1762096.1138450967,2381484.8099184623,170132470.50798902,4762969.619836925,174895440.12782595
546,100545,03013017,rue BÃ©langer  (ANJ+MTL+SLN) 1144 Ã  1190,1000,29.0,1965,69672.5913169291,483988995.7237575,484058668.31507444,3117284.4311575606,10039388.08944413,13156672.520601692,968117336.6301489,26313345.041203383,994430681.6713523
547,100546,03048583,rue Berri  (MTL) 8206 Ã  8208,1000,12.0,1915,15174.598448485935,105093620.54293863,105108795.14138712,754511.2280546348,2180576.7855372108,2935088.0135918455,210217590.28277424,5870176.027183691,216087766.30995792
548,100547,03048577,rue Berri  (MTL) 8218 Ã  8220,1000,8.0,1924,10222.860027151079,74508748.81449918,74518971.67452633,508300.9411748882,1551201.5921677465,2059502.5333426348,149037943.34905267,4119005.0666852696,153156948.41573793
549,100548,03048585,rue Berri  (MTL) 8198 Ã  8204,1000,5.0,1924,8488.526129936616,78938335.55134648,78946824.07747641,422066.4089672414,1667165.801760509,2089232.2107277503,157893648.15495282,4178464.4214555006,162072112.57640833
550,100549,02062769,rue Ontario Est  (MTE+MTL) 3299 Ã  3303,1000,12.0,1929,14978.00382446253,107723937.58547543,107738915.58929989,744736.152180015,2238717.430321961,2983453.5825019763,215477831.17859977,5966907.165003953,221444738.34360373
551,100550,02020017,12e Avenue  (MTL) 6877,1000,6.0,1933,4037.402630396659,29998831.63771932,30002869.040349714,200747.69208245777,625248.0223900017,825995.7144724594,60005738.08069943,1651991.4289449188,61657729.509644344
552,100551,03064796,rue Sherbrooke Ouest  (MTL+MTO+WMT) 6256 Ã  6260,1000,18.0,1929,53420.867118368886,402402150.59586453,402455571.4629829,2656191.805671511,8386973.868264341,11043165.673935853,804911142.9259658,22086331.347871706,826997474.2738374
553,100552,03047172,rue Saint-Hubert  (MTL) 9955 Ã  9957,1000,11.0,1953,5068.087490293345,32929939.805671908,32935007.893162202,226755.8867929901,679715.1054726153,906470.9922656054,65870015.786324404,1812941.9845312107,67682957.77085562
554,100553,02014135,rue Everett  (MTL) 2495,1000,8.0,1947,7995.742759874503,60166783.96742583,60174779.71018571,397564.23930702463,1254308.047002095,1651872.2863091198,120349559.42037141,3303744.5726182396,123653303.99298966
555,100554,02068691,rue La Fontaine  (MTL) 4865 Ã  4869,1000,17.0,1910,22250.937728079345,153302594.55067313,153324845.4884012,1106360.8969669607,3176230.2527811513,4282591.149748112,306649690.9768024,8565182.299496224,315214873.27629864
556,100555,02068622,rue La Fontaine  (MTL) 4515 Ã  4521,1000,12.0,1928,22733.06347506082,152012124.1578149,152034857.22128996,1130333.148401927,3142178.5863074227,4272511.734709349,304069714.4425799,8545023.469418699,312614737.9119986
557,100556,02066959,rue Leclaire  (MTL) 1458 Ã  1462,1000,12.0,1910,12631.56749190852,88566718.19710428,88579349.76459618,628066.6689750749,1838258.5521603732,2466325.221135448,177158699.52919236,4932650.442270896,182091349.97146326
558,100557,02066072,avenue William-David  (MTL) 1455 Ã  1459,1000,13.0,1900,23807.08738342869,167426461.19906375,167450268.28644717,1183735.754132396,3476259.9157509753,4659995.669883371,334900536.57289433,9319991.339766743,344220527.9126611
559,100558,01108387,rue Sainte-Ã‰lisabeth  (MTL) 1226,1000,14.0,1986,21838.02228126868,28336070.696730696,28357908.719011966,87156.89889723626,547738.4331155093,634895.3320127456,56715817.43802393,1269790.664025491,57985608.102049425
560,100559,01011747,rue Allard  (LSL+MTL) 1879 Ã  1881,1000,9.0,1938,9303.291655400002,68134571.8495358,68143875.1411912,462578.1720482143,1418303.6855821349,1880881.8576303492,136287750.2823824,3761763.7152606985,140049513.99764308
561,100560,01001214,rue Jeanne-Mance  (MTL) 4875 Ã  4879,1000,11.0,1910,14553.52616056454,103092444.44010843,103106997.966269,723630.2781394805,2141022.3321561655,2864652.610295646,206213995.932538,5729305.220591292,211943301.15312928
562,100561,05143626,avenue Larose  (MTL) 10300,1000,13.0,2006,25263.224636283852,57685481.160059795,57710744.38469608,100827.09354735773,1185906.0078923856,1286733.1014397433,115421488.76939216,2573466.2028794866,117994954.97227165
563,100562,01030132,rue Waverly  (MTL) 5451 Ã  5461,1000,15.0,1910,30819.603863020868,220799743.64529017,220830563.2491532,1532412.0264391848,4589670.215653661,6122082.242092846,441661126.4983064,12244164.484185692,453905290.9824921
564,100563,01032068,rue Bernard Ouest  (MTL) 118 Ã  122,1000,13.0,1913,16208.671770969324,113814259.28877918,113830467.96055016,805927.4111644637,2361135.4066553353,3167062.8178197993,227660935.92110032,6334125.635639599,233995061.55673993
565,100564,02032035,18e Avenue  (MTL) 5415 Ã  5417,1000,8.0,1924,3954.279815907763,26925613.428561956,26929567.708377864,196614.6603549769,557476.5903974172,754091.2507523941,53859135.41675573,1508182.5015047882,55367317.918260515
566,100565,03051059,rue Fleury Est  (MTL+MTN) 2505,1000,11.0,1961,24406.111330432628,190934659.36246124,190959065.47379166,1091975.9038296256,3990055.230160269,5082031.133989895,381918130.9475833,10164062.26797979,392082193.2155631
567,100566,02082093,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN) 4980,1000,21.0,1969,46591.281624824005,343531821.9895205,343578413.27114534,2084582.6757910629,7153500.414370378,9238083.09016144,687156826.5422907,18476166.18032288,705632992.7226136
568,100567,01006762,rue De Villiers  (MTL) 2336 Ã  2340,1000,12.0,1910,13633.468912457996,96713021.12376435,96726654.5926768,677883.2011076859,2008914.918921614,2686798.1200293,193453309.1853536,5373596.2400586,198826905.4254122
569,100568,01006756,rue De Villiers  (MTL) 2320 Ã  2322,1000,9.0,1910,13444.266885685662,98711292.13726142,98724736.4041471,668475.6998775849,2055730.42854289,2724206.128420475,197449472.8082942,5448412.25684095,202897885.06513515
570,100569,01010377,rue Hadley  (MTL) 5701 Ã  5709,1000,14.0,1951,24540.47995219393,178409531.62357348,178434072.10352567,1097987.8118803431,3711116.62374283,4809104.435623173,356868144.20705134,9618208.871246345,366486353.0782977
571,100570,01027580,avenue du Mont-Royal Est  (MTL) 1251 Ã  1253,1000,12.0,1924,18962.413299404052,140173835.30764025,140192797.72093967,942848.9191317236,2918334.9941554894,3861183.913287213,280385595.44187933,7722367.826574426,288107963.2684538
572,100571,01031556,rue Chabot  (MTL) 4535 Ã  4537,1000,11.0,1910,14874.208033811026,106135383.96428037,106150258.17231418,739575.2189443035,2205815.567189965,2945390.786134268,212300516.34462836,5890781.572268536,218191297.9168969
573,100572,02078582,avenue Ubald-Paquin  (MTN) 5560 Ã  5566,1000,10.0,1964,15819.788838917526,117870638.34998935,117886458.13882828,707807.4823919346,2455341.6127369385,3163149.0951288734,235772916.27765656,6326298.190257747,242099214.4679143
574,100573,03066981,rue Chabot  (MTL) 6436,1000,11.0,1910,17855.40691878593,119139782.7410194,119157638.14793818,887806.3592551005,2464563.3229353256,3352369.682190426,238315276.29587635,6704739.364380852,245020015.66025722
575,100574,03066957,rue Chabot  (MTL) 6354 Ã  6358,1000,13.0,1927,18353.66795731396,131245893.81833705,131264247.48629437,912580.889490467,2727757.444175455,3640338.333665922,262528494.97258875,7280676.667331844,269809171.6399206
576,100575,03069622,rue Tillemont  (MTL) 1970 Ã  1974,1000,13.0,1954,13457.736995610903,93733450.61713974,93746908.35413535,602124.7842526789,1943902.240517787,2546027.0247704657,187493816.7082707,5092054.049540931,192585870.75781164
577,100576,03009745,avenue De Chateaubriand  (MTL) 6031 Ã  6037,1000,9.0,1910,6107.589717132194,42737036.74980983,42743144.339526966,303681.51312676514,886792.2589038573,1190473.7720306225,85486288.67905393,2380947.544061245,87867236.22311518
578,100577,01016757,rue Saint-AndrÃ©  (MTL) 4192 Ã  4194,1000,9.0,1885,13713.371744363076,113571316.22162783,113585029.5933722,681856.128894237,2382270.6980173914,3064126.8269116282,227170059.1867444,6128253.6538232565,233298312.84056765
579,100578,05157642,rue de Mentana  (MTL) 4157,1000,15.0,2007,25609.80874583091,38912041.06491811,38937650.87366394,102210.3321852765,767349.9342194793,869560.2664047559,77875301.74732788,1739120.5328095118,79614422.28013739
580,100579,01030580,avenue Papineau  (MTL) 4356 Ã  4360,1000,8.0,1910,12608.74881797451,100757740.70378253,100770349.45260051,626932.0791043133,2109529.7720930884,2736461.8511974015,201540698.90520102,5472923.702394803,207013622.60759583
581,100580,02063435,rue Rachel Est  (MTL) 3870 Ã  3880,1000,14.0,1960,22235.093204623776,153759536.5847464,153781771.677951,994840.418046418,3189332.7971650357,4184173.215211454,307563543.355902,8368346.430422908,315931889.7863249
582,100581,02065811,avenue Letourneux  (MTL) 2017 Ã  2019,1000,11.0,1900,11320.999005994732,79457021.73097733,79468342.72998331,562902.5961916414,1649331.947618633,2212234.5438102745,158936685.45996663,4424469.087620549,163361154.5475872
583,100582,05054460,rue des Ã‰rables  (LCH) 76 Ã  78,1000,10.0,1947,12963.64471110842,96151748.72560371,96164712.37031482,644578.2090542448,2002280.4113557423,2646858.620409987,192329424.74062964,5293717.240819974,197623141.9814496
584,100583,01025095,rue Rivard  (MTL) 5254,1000,9.0,1900,8470.01832409835,59949649.88004398,59958119.89836808,421146.1640356189,1245280.3554823443,1666426.5195179633,119916239.79673617,3332853.0390359266,123249092.8357721
585,100584,02020293,rue Vimont  (MTL) 1473 Ã  1481,1000,12.0,1924,13819.864138185354,98281519.35641892,98295339.22055711,687151.1426050836,2041896.145571885,2729047.2881769687,196590678.44111422,5458094.576353937,202048773.01746815
586,100585,01019647,rue Charlevoix  (MTL) 0902,1000,11.0,1900,12548.30648899511,89871061.78774193,89883610.09423092,623926.766244171,1867904.214315084,2491830.980559255,179767220.18846184,4983661.96111851,184750882.14958036
587,100586,01019642,rue Charlevoix  (MTL) 0860,1000,12.0,1985,16065.31955939638,29073191.957554463,29089257.27711386,64117.684951311334,585488.5961448741,649606.2810961854,58178514.55422772,1299212.5621923709,59477727.11642009
588,100587,02053963,rue Hochelaga  (MTE+MTL) 9497,1000,9.0,1949,9344.786051950015,67612176.09066957,67621520.87672152,464641.35600689496,1405851.5842962684,1870492.9403031634,135243041.75344303,3740985.8806063267,138984027.63404936
589,100588,02081860,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN) 3200 Ã  3210,1000,11.0,1985,21071.936675060653,57077968.47643559,57099040.41311065,84099.40381517602,1188748.7733070368,1272848.177122213,114198080.8262213,2545696.354244426,116743777.18046573
590,100589,01116769,rue Riverview  (VRD) 1116 Ã  1120,1000,9.0,1945,11594.711506593576,89394432.35757847,89406027.06908506,576512.1263325424,1867079.1664241753,2443591.2927567177,178812054.13817012,4887182.585513435,183699236.72368357
591,100590,01052600,rue Valiquette  (VRD) 1121 Ã  1127,1000,14.0,1944,18724.7222401374,134974973.5483083,134993698.27054846,931030.4467264266,2806501.2328056856,3737531.679532112,269987396.5410969,7475063.359064224,277462459.90016115
592,100591,01047249,rue Gordon  (VRD) 129 Ã  131,1000,8.0,1900,8984.162535402806,65491055.039114885,65500039.201650284,446710.4372244896,1363563.0880552654,1810273.525279755,131000078.40330057,3620547.05055951,134620625.45386007
593,100592,01047256,rue Gordon  (VRD) 177,1000,18.0,1900,19100.88305065358,126538632.31505233,126557733.19810298,949733.9106798279,2615986.5813447908,3565720.4920246187,253115466.39620596,7131440.984049237,260246907.3802552
594,100593,01047254,rue Gordon  (VRD) 165 Ã  167,1000,8.0,1880,6792.946545779774,50282227.65655366,50289020.60309944,337758.8183150359,1047382.0628422997,1385140.8811573356,100578041.20619889,2770281.762314671,103348322.96851356
595,100594,01047255,rue Gordon  (VRD) 171 Ã  173,1000,9.0,1885,7660.74873256398,55524639.08287897,55532299.83161154,380907.6697249643,1154951.2450581929,1535858.9147831572,111064599.66322307,3071717.8295663144,114136317.49278939
596,100595,03046705,avenue De Chateaubriand  (MTL) 9305 Ã  9307,1000,10.0,1950,7168.789069392839,49826597.56575179,49833766.35482118,356446.45641031227,1033402.982783606,1389849.4391939184,99667532.70964237,2779698.8783878367,102447231.5880302
597,100596,02078357,boulevard Sainte-Colette  (MTN) 11574,1000,10.0,1958,14067.650472534435,103239886.55805103,103253954.20852357,629413.474827116,2149112.6350514693,2778526.109878585,206507908.41704714,5557052.21975717,212064960.6368043
598,100597,02041725,8e Avenue  (PAT) 1651,1000,9.0,1958,4466.175830088638,30107366.87504245,30111833.05087254,199825.212738494,623018.6487212398,822843.8614597338,60223666.10174508,1645687.7229194676,61869353.82466454
599,100598,02069636,avenue des Laurentides  (MTN) 10762 Ã  10764,1000,8.0,1930,6694.847965269579,49450877.564679846,49457572.41264512,332881.1617034009,1029938.419541639,1362819.58124504,98915144.82529023,2725639.16249008,101640783.98778032
600,100599,05057398,9e Avenue  (LCH) 679 Ã  681,1000,9.0,1953,10380.121955296054,75768685.377428,75779065.49938329,464426.42584615404,1576277.0650316714,2040703.4908778255,151558130.99876657,4081406.981755651,155639537.98052222
601,100600,01034893,avenue Laurier Est  (MTL) 2000 Ã  2022,1000,12.0,1910,29202.68961372423,241677989.04029733,241707191.72991106,1452015.832758187,5069160.788416222,6521176.621174409,483414383.4598221,13042353.242348818,496456736.7021709
602,100601,01007724,rue Jacques-Hertel  (MTL) 2708 Ã  2716,1000,13.0,1915,15622.923005224002,111849144.39617644,111864767.31918167,776802.817055808,2319076.498871251,3095879.315927059,223729534.63836333,6191758.631854118,229921293.27021745
603,100602,02010782,boulevard Rosemont  (MTL) 4201 Ã  4203,1000,12.0,1910,17613.463937610104,129564215.08501562,129581828.54895324,875776.4728323475,2696960.0621421295,3572736.5349744773,259163657.09790647,7145473.0699489545,266309130.1678554
604,100603,01018448,rue Fullum  (MTL) 1635 Ã  1643,1000,11.0,1910,13764.364628092046,101563043.93861857,101576808.30324666,684391.5965347816,2115366.9545101966,2799758.551044978,203153616.60649332,5599517.102089956,208753133.7085833
605,100604,01059203,rue Logan  (MTL) 2390 Ã  2394,1000,11.0,1924,10693.060355607582,76705667.65653132,76716360.71688692,531680.2370725536,1594098.5222462798,2125778.7593188332,153432721.43377385,4251557.5186376665,157684278.9524115
606,100605,05017937,rue de Rouen  (MTL) 2223,1000,14.0,1999,18648.604536503688,32680370.36400496,32699018.968541462,74427.73522384044,655712.0196948408,730139.7549186812,65398037.937082924,1460279.5098373624,66858317.44692028
607,100606,05010280,rue Messier  (MTL) 2292,1000,13.0,1997,20715.36039445569,42845471.0680269,42866186.428421356,82676.28580395866,873576.5562376725,956252.8420416311,85732372.85684271,1912505.6840832622,87644878.54092598
608,100607,01049907,6e Avenue  (VRD) 1170 Ã  1174,1000,9.0,1947,11391.062477982858,89010290.90762377,89021681.97010174,566386.2914255543,1860783.95703003,2427170.248455584,178043363.9402035,4854340.496911168,182897704.43711466
609,100608,01038265,rue Aylmer  (MTL) 3463,1000,13.0,1875,22131.019714028,152643140.35972968,152665271.3794437,1100398.3347051055,3165342.5554133314,4265740.890118437,305330542.7588874,8531481.780236874,313862024.5391243
610,100609,01036641,rue Crescent  (MTL) 1236 Ã  1242,1000,34.0,1922,82702.32124693508,560108444.0646353,560191146.3858823,4112123.9668269404,11597776.051588697,15709900.018415637,1120382292.7717645,31419800.036831275,1151802092.808596
611,100610,01052360,rue Godin  (VRD) 810 Ã  816,1000,9.0,1930,12522.800360263851,99135696.67121959,99148219.47157985,622658.5507736086,2073873.063480542,2696531.6142541505,198296438.9431597,5393063.228508301,203689502.171668
612,100611,01021844,avenue Laval  (MTL) 3429 Ã  3431,1000,14.0,1899,26236.463915076976,177262202.6666603,177288439.1305754,1304529.189064043,3670286.3014010666,4974815.49046511,354576878.2611508,9949630.98093022,364526509.242081
613,100612,01052226,rue Beurling  (VRD) 6400,1000,12.0,1956,25337.523217754824,209657106.5741462,209682444.09736398,1133649.045598347,4396818.112598035,5530467.158196381,419364888.19472796,11060934.316392763,430425822.51112074
614,100613,01114689,rue Stayner  (WMT) 19,1000,22.0,1906,45206.203717320685,309339374.9708827,309384581.1746,2247742.3964946405,6404710.20320963,8652452.599704271,618769162.3492,17304905.199408542,636074067.5486085
615,100614,02067246,avenue DubÃ©  (MTE) 21 Ã  23,1000,10.0,1912,6848.466113309575,47403276.44459496,47410124.91070826,340519.3616809892,982693.4577281376,1323212.8194091269,94820249.82141653,2646425.6388182538,97466675.46023478
616,100615,05101107,rue Ontario Est  (MTE+MTL) 3871 Ã  3881,1000,13.0,2003,30999.88335327082,84092345.21096309,84123345.09431636,123722.45363833278,1750766.4236364702,1874488.877274803,168246690.18863273,3748977.754549606,171995667.94318232
617,100616,01059094,rue Sherbrooke Ouest  (MTL+MTO+WMT) 58,1000,14.0,1870,29327.88114876682,224605168.35324576,224634496.23439452,1458240.6049765556,4687847.454415714,6146088.05939227,449268992.46878904,12292176.11878454,461561168.5875736
618,100617,01059017,rue Ontario Ouest  (MTL) 51 Ã  67,1000,17.0,1935,32833.799697342794,241501305.7603144,241534139.56001174,1632561.8510065954,5026545.507309377,6659107.358315973,483068279.1200235,13318214.716631945,496386493.83665544
619,100618,05054092,avenue Saint-Pierre  (LCH) 166 Ã  168,1000,13.0,1909,21523.708215494084,153280614.28830966,153302137.99652517,1070201.598618409,3185586.7202077713,4255788.31882618,306604275.99305034,8511576.63765236,315115852.6307027
620,100619,05054074,avenue Saint-Pierre  (LCH) 201 Ã  205,1000,9.0,1923,13085.831352968971,102779119.05469032,102792204.88604328,650653.5720047073,2148869.211418077,2799522.783422784,205584409.77208656,5599045.566845568,211183455.33893213
621,100620,02045884,rue Joffre  (MTL) 2340 Ã  2342,1000,11.0,1952,11557.265188916163,82744941.33303338,82756498.5982223,517094.05605836376,1719909.35974528,2237003.415803644,165512997.1964446,4474006.831607288,169987004.02805188
622,100621,02052830,boulevard Gouin Est  (MTL+MTN) 9715 Ã  9717,1000,8.0,1942,9790.145978489127,77090802.92724898,77100593.07322748,486785.5376957932,1612158.8153926302,2098944.3530884236,154201186.14645496,4197888.706176847,158399074.8526318
623,100622,01019157,rue Ontario Est  (MTE+MTL) 2316 Ã  2322,1000,12.0,1943,15094.365178831988,111468833.54340667,111483927.9085855,750521.8702457316,2321021.463821984,3071543.3340677153,222967855.817171,6143086.668135431,229110942.48530644
624,100623,01121274,rue Champagne  (MTL) 2474 Ã  2478,1000,13.0,1885,14924.574111104343,104610562.58193341,104625487.15604451,742079.5205216983,2170113.625641074,2912193.1461627726,209250974.31208903,5824386.292325545,215075360.60441458
625,100624,01019515,rue Sainte-Catherine Est  (MTE+MTL) 2450 Ã  2490,1000,11.0,1986,39582.17919234427,107288813.28561254,107328395.46480489,157974.92765443862,2234032.99098659,2392007.9186410285,214656790.92960978,4784015.837282057,219440806.76689184
626,100625,02165535,boulevard De Maisonneuve Est  (MTL) 2494 Ã  2498,1000,12.0,1900,13522.650420787355,95539828.03737906,95553350.68779984,672373.0852040971,1983029.886666846,2655402.971870943,191106701.37559968,5310805.943741886,196417507.31934157
627,100626,03033687,avenue Laurier Ouest  (MTL+OUT) 1127,1000,5.0,1909,8314.714819418637,74911895.46800281,74920210.18282223,413424.1647725168,1578171.6783699978,1991595.8431425146,149840420.36564445,3983191.686285029,153823612.05192947
628,100627,02049346,rue Aubry  (MTL) 3335 Ã  3337,1000,9.0,1966,10094.776506352391,76803345.09337014,76813439.86987649,451659.52700285503,1602774.546259742,2054434.073262597,153626879.73975298,4108868.146525194,157735747.88627818
629,100628,01007527,rue Jacques-Hertel  (MTL) 1751,1000,8.0,1949,10586.743073577803,70052112.4128108,70062699.15588439,526393.9302684536,1448265.827034399,1974659.7573028523,140125398.31176877,3949319.5146057047,144074717.82637447
630,100629,01044998,rue Regina  (VRD) 510 Ã  514,1000,12.0,1909,12920.989560433356,92374343.25191922,92387264.24147967,642457.3100908914,1919751.571846016,2562208.8819369073,184774528.48295933,5124417.763873815,189898946.24683315
631,100630,01026622,rue De La Roche  (MTL) 4626 Ã  4634,1000,12.0,1915,18681.519158610565,127721676.93672608,127740358.4558847,928882.3035508945,2646563.7506541945,3575446.054205089,255480716.9117694,7150892.108410178,262631609.02017957
632,100631,01026631,rue De La Roche  (MTL) 4664,1000,17.0,1970,22617.79767741621,152515945.99540323,152538563.79308066,1011963.3450428242,3156957.57245422,4168920.9174970444,305077127.5861613,8337841.834994089,313414969.4211554
633,100632,01026606,rue De La Roche  (MTL) 4580,1000,10.0,1885,17671.829758689568,116949402.46720092,116967074.29695961,878678.5375880364,2417745.807745292,3296424.3453333285,233934148.59391922,6592848.690666657,240526997.28458586
634,100633,01026616,rue De La Roche  (MTL) 4608 Ã  4610,1000,9.0,1900,8496.493393210958,62178612.05495174,62187108.548344955,422462.55714986165,1294115.4249303923,1716577.982080254,124374217.09668991,3433155.964160508,127807373.06085041
635,100634,01026627,rue De La Roche  (MTL) 4660,1000,12.0,1969,15387.04487881429,108579628.13871321,108595015.18359202,688445.6934300318,2255802.1296309712,2944247.823061003,217190030.36718404,5888495.646122006,223078526.01330605
636,100635,01103938,rue De La Roche  (MTL) 4524,1000,15.0,1924,23221.275770773977,162120358.45455298,162143579.73032376,1154608.0351503575,3364458.748299268,4519066.783449626,324287159.4606475,9038133.566899251,333325293.02754676
637,100636,01037515,rue Tupper  (MTL+WMT) 1905,1000,29.0,1959,70172.04584559913,485705140.9309471,485775312.97679275,3139630.9780114302,10066783.342272956,13206414.320284385,971550625.9535855,26412828.64056877,997963454.5941542
638,100637,01037754,boulevard De Maisonneuve Ouest  (MTL+WMT) 2097,1000,15.0,1914,16853.70895442793,118024796.13804518,118041649.8469996,837999.9433691505,2449146.248337467,3287146.191706618,236083299.6939992,6574292.383413236,242657592.07741243
639,100638,03014197,rue De Normanville  (MTL) 7396,1000,16.0,1951,18799.34246271129,129231446.13340178,129250245.4758645,841118.3862594439,2678746.39696653,3519864.783225974,258500490.951729,7039729.566451948,265540220.51818094
640,100639,04076696,11e Rue  (ROX) 57,1000,10.0,1958,17220.493377150153,130129837.90251325,130147058.3958904,770477.6711584511,2714280.21393545,3484757.8850939013,260294116.7917808,6969515.770187803,267263632.5619686
641,100640,02024405,avenue Rougemont  (MTL) 2003 Ã  2007,1000,9.0,1960,4490.7670382961605,30120199.227686964,30124689.99472526,200925.47022913274,622862.4643494784,823787.934578611,60249379.98945052,1647575.869157222,61896955.85860775
642,100641,05269689,avenue Durocher  (OUT) 6081,1000,15.0,1924,27131.090232207094,185127401.65436444,185154532.74459663,1349011.7896072678,3835060.2225698675,5184072.012177136,370309065.48919326,10368144.024354272,380677209.51354754
643,100642,05254564,rue Fabre  (MTL) 5096,1000,13.0,1920,17895.462565595342,126711012.8558132,126728908.3183788,889798.00571397,2630134.119594132,3519932.125308102,253457816.6367576,7039864.250616204,260497680.8873738
644,100643,01048072,rue Wellington  (MTL+VRD) 4801 Ã  4817,1000,5.0,1926,7497.740552284112,75055446.58462624,75062944.32517853,372802.57866087847,1590447.9581330784,1963250.536793957,150125888.65035707,3926501.073587914,154052389.723945
645,100644,01047265,rue Gordon  (VRD) 287 Ã  289,1000,10.0,1915,6328.256117706573,42982335.3320083,42988663.58812601,314653.4856275849,889967.4885839189,1204620.9742115038,85977327.17625202,2409241.9484230075,88386569.12467504
646,100645,01047273,rue Gordon  (VRD) 343 Ã  353,1000,12.0,1919,7817.250147949304,49192474.66009025,49200291.9102382,388689.23149185575,1013162.2952369502,1401851.5267288059,98400583.8204764,2803703.0534576117,101204286.87393402
647,100646,01047277,rue Gordon  (VRD) 373 Ã  375,1000,10.0,1920,6159.9566565041205,41945435.868488386,41951595.82514489,306285.3015478628,868688.9103534471,1174974.21190131,83903191.65028977,2349948.42380262,86253140.07409239
648,100647,01047276,rue Gordon  (VRD) 367,1000,10.0,1905,5016.15035723757,33323931.27539007,33328947.42574731,249412.97649452076,688782.7303794405,938195.7068739613,66657894.85149462,1876391.4137479225,68534286.26524255
649,100648,04068029,boulevard Pine Beach  (DVL) 230,1000,16.0,1935,17780.96300789225,123562175.66301602,123579956.62602392,884104.8598829582,2559456.6534936354,3443561.5133765936,247159913.25204784,6887123.026753187,254047036.27880102
650,100649,01027744,rue De Bienville  (MTL) 837 Ã  839,1000,12.0,1910,17561.200442101213,126672347.14958602,126689908.35002813,873177.8278459442,2632798.2132031103,3505976.0410490544,253379816.70005625,7011952.082098109,260391768.78215435
651,100650,01027803,rue Gilford  (MTL) 842 Ã  846,1000,10.0,1961,9557.730941386957,68502232.47634803,68511790.20728941,427631.08559074154,1423283.2803973581,1850914.3659880997,137023580.41457883,3701828.7319761994,140725409.14655504
652,100651,01025027,rue Rivard  (MTL) 4578,1000,7.0,1900,8599.713489224941,63545455.88848303,63554055.60197226,427594.8657027247,1323795.029577745,1751389.8952804697,127108111.20394452,3502779.7905609393,130610890.99450547
653,100652,01027771,rue De Bienville  (MTL) 421 Ã  433,1000,13.0,1885,22569.077919675496,174181768.64130172,174204337.71922138,1122179.4603028954,3638100.022034706,4760279.4823376015,348408675.43844277,9520558.964675203,357929234.40311795
654,100653,02020395,12e Avenue  (MTL) 5523 Ã  5527,1000,10.0,1948,10499.644011176893,75947329.91484076,75957829.55885193,522063.1915831689,1579648.8192702064,2101712.0108533753,151915659.11770386,4203424.021706751,156119083.13941061
655,100654,02081551,rue Peter-Curry  (MTN) 3185,1000,16.0,1956,19949.785425123533,139822016.24889612,139841966.03432125,892591.3954855421,2901779.069888281,3794370.4653738234,279683932.0686425,7588740.930747647,287272672.9993901
