building_index,feature_id,name,address,function,height,year_of_construction,opening_embodied_emissions,envelope_embodied_emissions,component_embodied_emissions,opening_end_of_life_emissions,envelope_end_of_life_emissions,component_end_of_life_emissions,total_embodied_emissions,total_end_of_life_emissions,total_lca_emissions
4466,104465,03067762,rue Chabot  (MTL) 5733 Ã  5743,1000,12.0,1915,13752.703106147963,96996512.59090859,97010265.29401474,683811.7624605629,2014337.2886250683,2698149.0510856314,194020530.58802947,5396298.102171263,199416828.69020075
4467,104466,02043920,avenue Lebrun  (MTL) 2283,1000,8.0,1915,12709.425439576731,90866137.1921971,90878846.61763668,631937.9210486227,1888625.6419330365,2520563.562981659,181757693.23527336,5041127.125963318,186798820.3612367
4468,104467,05144212,avenue Hingston  (MTL) 2147,1000,13.0,2006,18513.11314539783,35837330.85404427,35855843.96718967,73886.98069378447,726125.9708837093,800012.9515774937,71711687.93437934,1600025.9031549874,73311713.83753432
4469,104468,02061630,rue Jean-Talon Est  (ANJ+MTL+SLN) 3140,1000,12.0,1957,15647.37971247046,116385723.94408895,116401371.32380143,700093.5697111482,2425120.8126794156,3125214.382390564,232802742.64760286,6250428.764781128,239053171.41238397
4470,104469,02012717,rue Louis-HÃ©mon  (MTL) 6009 Ã  6013,1000,12.0,1925,25094.447033105545,177635063.8751603,177660158.3221934,1247745.837399053,3689267.2341802022,4937013.071579255,355320316.6443868,9874026.14315851,365194342.7875453
4471,104470,03073957,avenue Lacombe  (MTL) 3105 Ã  3107,1000,16.0,1954,23687.092307057013,170437407.30417302,170461094.39648008,1059805.6233088507,3542504.286831641,4602309.910140492,340922188.79296017,9204619.820280984,350126808.61324114
4472,104471,04038615,boulevard Edouard-Laurin  (SLR) 1715,1000,13.0,1949,20214.536733364755,152107052.59126186,152127267.12799522,1005106.9876427845,3171342.526458089,4176449.5141008734,304254534.25599045,8352899.028201747,312607433.2841922
4473,104472,04039588,boulevard de la CÃ´te-Vertu  (SLR) 1700,1000,9.0,1953,8731.865899051654,63059919.44944389,63068651.31534294,390680.3106870445,1310676.245123428,1701356.5558104725,126137302.63068588,3402713.111620945,129540015.74230683
4474,104473,01016984,rue de Mentana  (MTL) 4062 Ã  4066,1000,13.0,1960,19053.20853681855,133021056.5860305,133040109.79456732,852476.8379182008,2759499.761897633,3611976.5998158334,266080219.58913463,7223953.199631667,273304172.7887663
4475,104474,05085986,avenue du Mont-Royal Est  (MTL) 1278,1000,16.0,1925,29742.968272176993,208923289.82582286,208953032.79409504,1478879.5626594932,4334002.845432741,5812882.408092234,417906065.5881901,11625764.816184469,429531830.40437454
4476,104475,05074609,rue Saint-Christophe  (MTL) 4129,1000,13.0,2001,17656.563523963156,29048858.457292955,29066515.02081692,70468.43812640732,578750.52364841,649218.9617748173,58133030.04163384,1298437.9235496346,59431467.965183474
4477,104476,01016744,rue Saint-AndrÃ©  (MTL) 4132,1000,8.0,1885,7963.102013115783,59808345.9435509,59816309.04556402,395941.2764322476,1247135.1861383298,1643076.4625705774,119632618.09112804,3286152.925141155,122918771.01626919
4478,104477,01016717,avenue Duluth Est  (MTL) 857,1000,14.0,2004,24627.601439109127,38429466.568256825,38454094.169695936,98290.28201656205,761502.1173557086,859792.3993722707,76908188.33939187,1719584.7987445414,78627773.13813642
4479,104478,01016719,rue Saint-AndrÃ©  (MTL) 4056 Ã  4058,1000,14.0,1885,24193.57816596929,170858988.85833713,170883182.4365031,1202952.8448485988,3548816.9433329646,4751769.788181564,341766364.8730062,9503539.576363128,351269904.4493694
4480,104479,01040515,rue de la Visitation  (MTL) 2026 Ã  2034,1000,21.0,1900,25117.975188181324,169808084.8699649,169833202.8451531,1248915.704083852,3514462.321230544,4763378.025314396,339666405.6903062,9526756.050628792,349193161.74093497
4481,104480,01040627,rue Ontario Est  (MTE+MTL) 1285 Ã  1289,1000,10.0,1875,14118.759564197697,110087339.09891266,110101457.85847685,702012.817904504,2298924.6396870995,3000937.4575916035,220202915.7169537,6001874.915183207,226204790.6321369
4482,104481,01096341,rue de la Visitation  (MTL) 2120,1000,13.0,1870,21836.805774406734,165795579.0002235,165817415.8059979,1085769.4322238946,3458603.7111534546,4544373.143377349,331634831.6119958,9088746.286754698,340723577.89875054
4483,104482,01032220,avenue De Lorimier  (MTL) 4303 Ã  4307,1000,17.0,1910,28762.531779648023,192952622.0184394,192981384.55021906,1430130.3094572497,3992078.8121489035,5422209.121606153,385962769.1004381,10844418.243212307,396807187.3436504
4484,104483,02009289,rue Masson  (MTL) 3039,1000,13.0,1942,21886.952846628705,158030767.07313088,158052654.0259775,1088262.8444333833,3284677.915245856,4372940.759679239,316105308.051955,8745881.519358478,324851189.57131344
4485,104484,01023630,rue Frontenac  (MTL) 2030 Ã  2032,1000,8.0,1900,10407.120476774728,76827466.05109613,76837873.1715729,517462.73735680355,1600426.6279298414,2117889.365286645,153675746.3431458,4235778.73057329,157911525.07371908
4486,104485,01023665,rue Frontenac  (MTL) 2140 Ã  2150,1000,14.0,1976,29405.271541788545,213642384.14812315,213671789.41966492,1315647.8528868093,4443972.392973871,5759620.24586068,427343578.83932984,11519240.49172136,438862819.3310512
4487,104486,01023636,rue Frontenac  (MTL) 2048 Ã  2052,1000,12.0,1900,10838.800380337232,74951030.48718162,74961869.28756195,538926.7210838952,1554100.3393285163,2093027.0604124116,149923738.5751239,4186054.120824823,154109792.69594872
4488,104487,01023656,rue Frontenac  (MTL) 2104 Ã  2106,1000,13.0,1900,15490.483360962517,104732906.72873926,104748397.21210022,770217.6544253714,2168455.0864317776,2938672.740857149,209496794.42420045,5877345.481714298,215374139.90591475
4489,104488,01023640,rue Frontenac  (MTL) 2060 Ã  2062,1000,11.0,1910,14844.024358085528,102966150.5364222,102980994.56078027,738074.4265301806,2137269.1311735925,2875343.557703773,205961989.12156054,5750687.115407546,211712676.2369681
4490,104489,01023649,rue Frontenac  (MTL) 2084 Ã  2086,1000,8.0,1885,7150.299181454,50518763.610484436,50525913.90966589,355527.10239230085,1049122.480096616,1404649.5824889168,101051827.81933178,2809299.1649778336,103861126.98430961
4491,104490,01023675,rue Frontenac  (MTL) 2188 Ã  2190,1000,12.0,1900,12094.716457331404,84273800.84516221,84285895.56161955,601373.3673528765,1748419.7359910451,2349793.1033439217,168571791.1232391,4699586.206687843,173271377.32992694
4492,104491,05003809,boulevard Monk  (MTL) 6200 Ã  6204,1000,11.0,1932,23889.409422007673,198400077.513423,198423966.922845,1187828.9696883166,4161965.578712305,5349794.548400622,396847933.84569,10699589.096801244,407547522.94249123
4493,104492,01091060,rue Saint-Paul Est  (MTL) 153 Ã  155,1000,22.0,1876,38564.365710828715,257115157.58868733,257153721.95439816,1917496.9954166163,5312815.4007075885,7230312.396124205,514307443.9087963,14460624.79224841,528768068.70104474
4494,104493,01035013,avenue Laurier Est  (MTL) 1497 Ã  1501,1000,14.0,1922,21076.678764403918,154752841.1468787,154773917.8256431,1047974.4048469465,3220906.986460548,4268881.391307495,309547835.6512862,8537762.78261499,318085598.4339012
4495,104494,01034778,boulevard Saint-Joseph Est  (MTL) 1493 Ã  1497,1000,13.0,1924,21660.427163401804,159899215.95252052,159920876.3796839,1076999.5367407508,3328747.089177373,4405746.625918124,319841752.7593678,8811493.251836248,328653246.01120406
4496,104495,02050100,avenue Fletcher  (MTL) 2955,1000,9.0,1958,13295.451583443324,100136887.27222078,100150182.72380422,594863.8258299789,2088490.5810782472,2683354.406908226,200300365.44760844,5366708.813816452,205667074.2614249
4497,104496,02160804,rue Ontario Est  (MTE+MTL) 3359 Ã  3363,1000,12.0,1910,22572.891948029424,168440050.77685598,168462623.66880402,1122369.1013814998,3509546.6312793344,4631915.732660834,336925247.33760804,9263831.465321667,346189078.8029297
4498,104497,02062846,rue de Rouen  (MTL) 3370 Ã  3372,1000,12.0,1951,22836.049786659783,160196224.09134588,160219060.14113253,1021728.3600846427,3323659.8642686633,4345388.224353306,320438120.28226507,8690776.448706612,329128896.7309717
4499,104498,03069197,rue des CarriÃ¨res  (MTL) 2031 Ã  2039,1000,13.0,1923,30734.44463169548,223602829.38633987,223633563.83097157,1528177.7400146953,4649546.466195511,6177724.206210206,447267127.66194314,12355448.412420413,459622576.0743635
4500,104499,01002739,rue Towers  (MTL) 1433,1000,24.0,1956,55056.26576715779,394509003.1833709,394564059.44913805,2463322.188390202,8198595.542887229,10661917.73127743,789128118.8982761,21323835.46255486,810451954.3608309
4501,104500,02014097,rue Everett  (MTL) 2344 Ã  2346,1000,10.0,1931,11590.956438153427,85562779.21010175,85574370.16653991,576325.416858165,1781226.717536804,2357552.134394969,171148740.33307981,4715104.268789938,175863844.60186976
4502,104501,02006141,rue de Beaurivage  (MTL) 2101,1000,11.0,1910,12182.180915771587,86460580.9744887,86472763.15540448,605722.2742562693,1796097.6683009705,2401819.94255724,172945526.31080896,4803639.88511448,177749166.19592345
4503,104502,03065688,avenue Papineau  (MTL) 6393 Ã  6395,1000,12.0,1947,20636.7869249614,149719745.60789537,149740382.39482033,1026102.1073284508,3115443.7590159224,4141545.866344373,299480764.78964067,8283091.732688746,307763856.5223294
4504,104503,03065696,avenue Papineau  (MTL) 6359,1000,10.0,1910,12803.364434886214,89554051.04383333,89566854.40826821,636608.75480767,1858520.723910343,2495129.478718013,179133708.81653643,4990258.957436026,184123967.77397245
4505,104504,05079963,avenue Papineau  (MTL) 6387,1000,12.0,2001,21818.995198279492,47066624.42150254,47088443.41670082,87080.9606310765,963108.090488056,1050189.0511191324,94176886.83340164,2100378.102238265,96277264.9356399
4506,104505,03065717,avenue Papineau  (MTL) 6261 Ã  6263,1000,8.0,1915,8952.559547706282,64890374.996375546,64899327.55592325,445139.07379513443,1350080.0521124648,1795219.1259075992,129798655.1118465,3590438.2518151985,133389093.3636617
4507,104506,03012774,rue Chambord  (MTL) 6315,1000,11.0,1915,10064.002004920958,68592525.50275405,68602589.50475897,500402.2042266865,1420919.1293892032,1921321.3336158898,137205179.00951794,3842642.6672317795,141047821.6767497
4508,104507,03015473,rue de LiÃ¨ge Est  (MTL) 151 Ã  153,1000,12.0,1929,21875.583107314134,164896620.94030192,164918496.52340925,1087697.5183720698,3439311.020235411,4527008.538607481,329836993.0468185,9054017.077214962,338891010.12403345
4509,104508,03023811,rue SauvÃ© Est  (MTL) 2047,1000,16.0,1955,16901.999921561077,116080644.74054721,116097546.74046877,756227.6673654652,2404711.917993568,3160939.585359033,232195093.48093754,6321879.170718066,238516972.6516556
4510,104509,03015741,rue Saint-Dominique  (MTL) 7957 Ã  7959,1000,10.0,1936,14862.384039189714,108977426.54724258,108992288.93128178,738987.3064052981,2268312.4344602204,3007299.7408655183,217984577.86256355,6014599.481731037,223999177.34429458
4511,104510,02019307,boulevard Saint-Michel  (MTL+MTN) 6615,1000,9.0,1949,4326.113753922636,28721544.269484878,28725870.3832388,215102.98359834982,593803.882586249,808906.8661845989,57451740.7664776,1617813.7323691978,59069554.4988468
4512,104511,02025980,rue Jean-Rivard  (MTL+SLN) 3324 Ã  3326,1000,8.0,1965,8304.595764048572,63420920.9670909,63429225.562854946,371563.4310853515,1323580.0410278381,1695143.4721131898,126858451.12570989,3390286.9442263795,130248738.06993628
4513,104512,03082233,avenue Ball  (MTL) 440,1000,12.0,1956,17451.61999389497,127532625.13073753,127550076.75073142,780818.7161861488,2654629.797278484,3435448.5134646324,255100153.50146285,6870897.026929265,261971050.5283921
4514,104513,03010615,avenue Champagneur  (MTL) 7276,1000,12.0,1932,16030.092909392582,119724125.8493638,119740155.9422732,797048.1148450077,2495344.0241935714,3292392.139038579,239480311.8845464,6584784.278077158,246065096.16262355
4515,104514,03009873,rue Saint-Hubert  (MTL) 6234 Ã  6258,1000,19.0,1910,52060.37659800312,405065552.4014052,405117612.7780032,2588545.510004275,8465134.0170182,11053679.527022475,810235225.5560064,22107359.05404495,832342584.6100514
4516,104515,03009853,rue Saint-Hubert  (MTL) 6018 Ã  6020,1000,8.0,1900,15617.938372859284,124040160.64802516,124055778.58639802,776554.9712166135,2596499.5117283287,3373054.482944942,248111557.17279604,6746108.965889884,254857666.1386859
4517,104516,03081231,rue Dante  (MTL) 271 Ã  279,1000,11.0,1910,21138.36613249982,173090030.89714187,173111169.26327437,1051041.62352924,3627516.5022865683,4678558.125815809,346222338.52654874,9357116.251631618,355579454.77818036
4518,104517,05120661,rue Dante  (MTL) 263,1000,9.0,1966,14161.362627400076,108470599.9735103,108484761.3361377,633606.3351162369,2263438.217449151,2897044.552565388,216969522.6722754,5794089.105130776,222763611.77740616
4519,104518,03008637,rue Saint-Denis  (MTL) 6879 Ã  6887,1000,13.0,1928,14118.623616437386,97079695.26422246,97093813.8878389,702006.0583113634,2011244.7479245898,2713250.8062359532,194187627.7756778,5426501.6124719065,199614129.3881497
4520,104519,03008671,rue Saint-Denis  (MTL) 6761 Ã  6765,1000,11.0,1910,22646.95498076103,160961146.22423518,160983793.17921594,1126051.6627335828,3344510.733145549,4470562.395879132,321967586.3584319,8941124.791758263,330908711.1501901
4521,104520,01031365,boulevard Saint-Laurent  (MTL) 5363 Ã  5369,1000,19.0,1930,52527.658059306224,413492993.2276553,413545520.8857146,2611779.6740193465,8647563.501501746,11259343.175521092,827091041.7714292,22518686.351042185,849609728.1224713
4522,104521,01031997,rue Maguire  (MTL) 11 Ã  17,1000,17.0,1921,21515.864905531496,150302207.07237738,150323722.93728292,1069811.6136410814,3117763.517293595,4187575.130934676,300647445.87456584,8375150.261869352,309022596.1364352
4523,104522,01031361,boulevard Saint-Laurent  (MTL) 5329 Ã  5337,1000,19.0,1927,51887.209652126134,407898556.90811634,407950444.11776847,2579935.3049016055,8529770.970576076,11109706.275477681,815900888.2355369,22219412.550955363,838120300.7864923
4524,104523,01031372,boulevard Saint-Laurent  (MTL) 5405 Ã  5437,1000,13.0,1948,48691.5073036582,461032483.17253095,461081174.6798346,2421038.6255841902,9741060.285655674,12162098.911239864,922162349.3596692,24324197.82247973,946486547.1821489
4525,104524,05060061,rue Notre-Dame  (LCH) 1380 Ã  1390,1000,12.0,1860,25064.10078413645,195386588.21977973,195411652.32056385,1246236.9615197834,4083430.2590770996,5329667.220596883,390823304.6411277,10659334.441193767,401482639.08232147
4526,104525,02051209,rue De Contrecoeur  (MTL) 2325,1000,9.0,1945,8879.981110079772,64922509.00608115,64931388.98719123,441530.32946560474,1351490.4478186748,1793020.7772842795,129862777.97438246,3586041.554568559,133448819.52895102
4527,104526,03001497,avenue Coolbrook  (MTL) 5497,1000,11.0,1925,14622.23660503354,104788749.55240993,104803371.78901497,727046.6981529971,2178429.6709346077,2905476.369087605,209606743.57802993,5810952.73817521,215417696.31620514
4528,104527,02062090,rue Hochelaga  (MTE+MTL) 3866 Ã  3868,1000,8.0,1946,7571.8549831993705,54250619.6962636,54258191.55124679,376487.6956329207,1127980.7050483031,1504468.4006812237,108516383.10249358,3008936.8013624474,111525319.90385604
4529,104528,05030237,avenue Desjardins  (MTL) 1500,1000,14.0,1900,22127.384017263885,166218829.81218135,166240957.1961986,1100217.5606279767,3464789.7182827983,4565007.278910775,332481914.3923972,9130014.55782155,341611928.9502188
4530,104529,01025720,rue Saint-Hubert  (MTL) 4565 Ã  4569,1000,25.0,1997,29090.605084783874,28404668.208398663,28433758.813483447,116102.40586706821,521630.9455564069,637733.3514234752,56867517.62696689,1275466.7028469504,58142984.329813845
4531,104530,03019578,rue des Prairies  (MTL) 10681 Ã  10687,1000,10.0,1955,13621.048494289078,103517207.79163404,103530828.84012833,609431.6517401062,2160047.9943506103,2769479.6460907166,207061657.68025666,5538959.292181433,212600616.9724381
4532,104531,05160316,rue Saint-Ambroise  (MTL) 5220,1000,12.0,2008,15824.726849877934,29899029.845305912,29914854.57215579,63157.46455274083,604481.2059017988,667638.6704545396,59829709.14431158,1335277.3409090792,61164986.485220656
4533,104532,05160273,rue Saint-Ambroise  (MTL) 5240,1000,13.0,2008,17033.924640733745,30959744.508761317,30976778.43340205,67983.44779641478,623467.4502671524,691450.8980635672,61953556.8668041,1382901.7961271345,63336458.66293123
4534,104533,01043759,rue Saint-RÃ©mi  (MTL) 536 Ã  542,1000,12.0,1900,13752.86158252695,94866981.9595014,94880734.82108393,683819.6422214498,1966662.8375815398,2650482.4798029894,189761469.64216787,5300964.959605979,195062434.60177386
4535,104534,01043757,rue Saint-RÃ©mi  (MTL) 546 Ã  548,1000,18.0,1900,17835.806143075835,117691986.59418195,117709822.40032503,886831.7696867471,2432254.801191404,3319086.570878151,235419644.80065006,6638173.141756302,242057817.94240636
4536,104535,01043777,rue Saint-RÃ©mi  (MTL) 200 Ã  204,1000,12.0,1923,13245.631833649497,92907162.06409954,92920407.69593318,658599.1698622911,1928632.39624509,2587231.566107381,185840815.39186636,5174463.132214762,191015278.5240811
4537,104536,05154241,rue Jeanne-Mance  (MTL) 4888,1000,13.0,1910,24509.79501772128,169425592.34803715,169450102.14305487,1218675.7759005746,3513544.4442819166,4732220.2201824915,338900204.28610975,9464440.440364983,348364644.7264747
4538,104537,03079369,rue Clark  (MTL) 7187 Ã  7193,1000,11.0,1988,11377.44007440406,15699158.886238435,15710536.32631284,45408.06770422392,305991.1179654988,351399.18566972273,31421072.65262568,702798.3713394455,32123871.023965124
4539,104538,01023087,place LariviÃ¨re  (MTL) 2112 Ã  2114,1000,8.0,1910,8404.80995155739,62286375.2584193,62294780.06837086,417903.8740065057,1297783.6919199063,1715687.5659264121,124589560.13674171,3431375.1318528242,128020935.26859453
4540,104539,02005899,rue HonorÃ©-Beaugrand  (MTL) 541 Ã  543,1000,17.0,1930,10125.213277471319,65553865.49426639,65563990.707543865,503445.7504911591,1352381.342630762,1855827.093121921,131127981.41508773,3711654.186243842,134839635.60133156
4541,104540,05154607,rue HonorÃ©-Beaugrand  (MTL) 2550,1000,24.0,2007,88085.68189614477,198140530.09429738,198228615.77619353,351555.4097543668,4068383.114785651,4419938.524540018,396457231.55238706,8839877.049080037,405297108.6014671
4542,104541,03030981,avenue de l' Ã‰pÃ©e  (OUT) 712 Ã  714,1000,15.0,1921,21428.854879245144,147875756.0798256,147897184.93470484,1065485.3020085697,3066129.74773769,4131615.0497462596,295794369.8694097,8263230.099492519,304057599.9689022
4543,104542,03037193,avenue Stuart  (OUT) 868,1000,18.0,1928,32282.512441408446,234704970.77598202,234737253.28842342,1605150.7517344828,4883342.779861261,6488493.531595744,469474506.57684684,12976987.063191488,482451493.6400383
4544,104543,05055425,rue PichÃ©  (LCH) 1565,1000,11.0,1900,12237.809045461967,81667195.16019449,81679432.96923995,608488.2155488547,1689409.936468519,2297898.1520173736,163358865.9384799,4595796.304034747,167954662.24251464
4545,104544,01000100,place D'Youville  (MTL) 285,1000,28.0,1909,92240.61867950608,699475694.1622438,699567934.7809234,4586387.093711696,14592876.858786808,19179263.952498503,1399135869.5618467,38358527.904997006,1437494397.4668438
4546,104545,01096173,rue Regina  (VRD) 330,1000,7.0,1918,4909.1685115432165,36508511.84223123,36513421.01074277,244093.6262627226,761155.7612233906,1005249.3874861132,73026842.02148554,2010498.7749722265,75037340.79645777
4547,104546,02039438,rue Notre-Dame Est  (MTE+MTL) 11813 Ã  11815,1000,9.0,1949,18268.05948377588,148922734.2961594,148941002.35564315,908324.2658492964,3120123.5463215304,4028447.812170827,297882004.7112863,8056895.624341654,305938900.335628
4548,104547,02062893,rue de Rouen  (MTL) 3675,1000,10.0,1955,7251.786842969461,47829340.15902241,47836591.945865385,324458.7548183979,987721.809127482,1312180.56394588,95673183.89173077,2624361.12789176,98297545.01962253
4549,104548,01035703,avenue Laporte  (MTL) 946 Ã  956,1000,12.0,1916,18326.559532468083,139306698.74938053,139325025.308913,911233.004668966,2906465.7294409657,3817698.7341099316,278650050.617826,7635397.468219863,286285448.08604586
4550,104549,05218682,rue du Couvent  (MTL) 989 Ã  993,1000,12.0,1926,18817.45230620493,123258895.34990792,123277712.80221413,935641.1701181341,2544589.6132985023,3480230.7834166363,246555425.60442826,6960461.566833273,253515887.17126155
4551,104550,05218682,rue du Couvent  (MTL) 989 Ã  993,1000,12.0,1926,6522.3052224308985,43106195.883096874,43112718.1883193,324301.99321778497,890701.9072363544,1215003.9004541393,86225436.3766386,2430007.8009082787,88655444.17754689
4552,104551,03013133,rue Saint-Zotique Est  (ANJ+MTL+SLN) 1028 Ã  1030,1000,12.0,1955,9526.683221704161,65670863.21507567,65680389.89829738,426241.9514798848,1361030.104035423,1787272.0555153077,131360779.79659475,3574544.1110306154,134935323.90762538
4553,104552,03012378,rue De Normanville  (MTL) 6229 Ã  6233,1000,13.0,1928,15351.039067250065,108421778.2861742,108437129.32524145,763284.2066869445,2251760.920857075,3015045.1275440194,216874258.6504829,6030090.255088039,222904348.90557092
4554,104553,01044838,rue Evelyn  (VRD) 3680,1000,9.0,1920,10797.831107009813,79175725.1066611,79186522.9377681,536889.6472966899,1648975.428003109,2185865.075299799,158373045.8755362,4371730.150599598,162744776.0261358
4555,104554,01003427,avenue du Docteur-Penfield  (MTL) 1460,1000,43.0,1957,135612.53374898818,916977928.3001791,917113540.8339281,6067563.042151868,18980486.90387979,25048049.94603166,1834227081.6678562,50096099.89206332,1884323181.5599196
4556,104555,04012800,rue Sainte-Anne  (PFD+SGV) 4384,1000,18.0,1962,41113.44069329385,279094475.79978085,279135589.24047416,1839493.6396370789,5777818.575344754,7617312.2149818335,558271178.4809483,15234624.429963667,573505802.910912
4557,104556,02013585,rue BÃ©langer  (ANJ+MTL+SLN) 4393 Ã  4399,1000,8.0,1955,8461.614735514715,65306469.21409512,65314930.82883064,378588.7589208162,1363592.8298026223,1742181.5887234386,130629861.65766127,3484363.177446877,134114224.83510815
4558,104557,01026658,rue Saint-Hubert  (MTL) 3414,1000,14.0,1885,30160.709302561354,210639833.02857286,210669993.73787543,1499650.4778777184,4371586.8329847995,5871237.310862518,421339987.47575086,11742474.621725036,433082462.0974759
4559,104558,02060074,rue Darling  (MTL) 2245 Ã  2249,1000,12.0,1930,14142.624638017365,101481861.79127589,101496004.41591391,703199.4368596231,2109687.8382706353,2812887.2751302584,202992008.83182782,5625774.550260517,208617783.38208833
4560,104559,03066888,chemin de la CÃ´te-Saint-Luc  (CSL+HMS+MTL+MTO) 6400 Ã  6412,1000,15.0,1955,45391.60473091013,396170324.5241841,396215716.128915,2030906.8467005994,8332969.733918266,10363876.580618866,792431432.25783,20727753.16123773,813159185.4190677
4561,104560,02012137,rue Saint-Zotique Est  (ANJ+MTL+SLN) 3310,1000,15.0,1954,22909.878948584126,161980518.0246656,162003427.90361416,1025031.6174012144,3362157.58554748,4387189.202948694,324006855.8072283,8774378.405897388,332781234.2131257
4562,104561,01016967,avenue De Monts  (MTL) 6874,1000,9.0,1915,14612.222261669942,105515703.44648787,105530315.66874954,726548.7650752238,2195056.1274854173,2921604.8925606413,211060631.33749908,5843209.785121283,216903841.12262037
4563,104562,02010967,boulevard Rosemont  (MTL) 2347 Ã  2349,1000,12.0,1927,14515.118286689416,104542321.82160471,104556836.9398914,721720.56222951,2172895.7609573826,2894616.3231868926,209113673.8797828,5789232.646373785,214902906.52615657
4564,104563,03010676,avenue Champagneur  (MTL) 6922 Ã  6924,1000,9.0,1910,8639.418067395975,63717661.42984614,63726300.84791353,429569.0563303658,1326982.2038337905,1756551.2601641563,127452601.69582707,3513102.5203283126,130965704.21615538
4565,104564,02166049,rue Baldwin  (MTL) 5049,1000,16.0,1994,19784.523642190652,25470998.61800442,25490783.14164661,78961.2586983868,491578.9198567723,570540.1785551591,50981566.28329322,1141080.3571103183,52122646.64040354
4566,104565,03034450,chemin de la CÃ´te-Saint-Luc  (CSL+HMS+MTL+MTO) 5451,1000,10.0,2005,11696.336422445354,22316584.844433267,22328281.180855714,46680.8027718483,452044.69278254337,498725.49555439164,44656562.36171143,997450.9911087833,45654013.35282021
4567,104566,05196046,rue Adam  (MTL) 4254,1000,16.0,1902,30900.7024125696,235680276.80916688,235711177.51157945,1536444.4076861213,4918150.294261461,6454594.701947583,471422355.0231589,12909189.403895166,484331544.42705405
4568,104567,03047295,rue Saint-ArsÃ¨ne  (MTL) 631 Ã  633,1000,14.0,1927,15631.572829800229,108364051.97083272,108379683.54366252,777232.9035444637,2246385.014675097,3023617.9182195608,216759367.08732504,6047235.8364391215,222806602.92376417
4569,104568,01041809,boulevard Saint-Laurent  (MTL) 3868 Ã  3870,1000,9.0,1885,12924.734760926862,99258929.0289359,99271853.76369682,642643.5289113274,2073016.2985672834,2715659.827478611,198543707.52739364,5431319.654957222,203975027.18235087
4570,104569,01041802,boulevard Saint-Laurent  (MTL) 3810 Ã  3812,1000,13.0,1877,16609.009107996502,116730116.63739584,116746725.64650384,825832.9801205,2423485.8558846656,3249318.8360051657,233493451.29300767,6498637.672010331,239992088.965018
4571,104570,01041803,boulevard Saint-Laurent  (MTL) 3814 Ã  3816,1000,13.0,1900,16724.793278931025,117755716.09640197,117772440.8896809,831589.9994773986,2445079.1777675203,3276669.177244919,235544881.7793618,6553338.354489838,242098220.13385165
4572,104571,05128609,rue Saint-Dominique  (MTL) 4225,1000,28.0,1952,142003.20079268585,1194756887.704576,1194898890.9053688,6353493.657096426,25081887.87249264,31435381.52958907,2389797781.8107376,62870763.05917814,2452668544.869916
4573,104572,05069306,rue Woodland  (VRD) 676 Ã  678,1000,10.0,1930,11539.098181637537,84206901.44649892,84218440.54468055,573746.9211608055,1752583.9428139192,2326330.863974725,168436881.0893611,4652661.72794945,173089542.81731054
4574,104573,01050732,rue Woodland  (VRD) 712,1000,9.0,1941,7503.408956938885,53747212.66557218,53754716.07452912,373084.4230188496,1117101.8670793716,1490186.290098221,107509432.14905824,2980372.580196442,110489804.72925468
4575,104574,01040726,rue Sainte-Catherine Est  (MTE+MTL) 1208 Ã  1224,1000,17.0,1940,56254.63958668886,485307150.81941974,485363405.4590064,2797092.6112089953,10203611.869059147,13000704.480268143,970726810.9180129,26001408.960536286,996728219.8785491
4576,104575,02051012,rue Viau  (MTL) 1603 Ã  1611,1000,17.0,1930,35398.39105607232,259026517.60279733,259061915.9938534,1760078.4361803134,5392241.067366903,7152319.503547216,518123831.9877068,14304639.007094432,532428470.9948012
4577,104576,02081604,rue Prieur Est  (MTL+MTN) 3791,1000,11.0,1970,14521.092641343428,110668980.3500691,110683501.44271044,649701.3410674972,2309407.375785799,2959108.7168532964,221367002.8854209,5918217.433706593,227285220.31912747
4578,104577,04015048,rue Coursol  (PFD) 5016,1000,18.0,1968,31701.514496029904,220989149.7003488,221020851.21484482,1418386.1359923002,4583787.350470253,6002173.486462554,442041702.42968965,12004346.972925108,454046049.4026148
4579,104578,01019927,rue Bourgeoys  (MTL) 476 Ã  478,1000,16.0,1900,18822.770588389067,126137192.63867582,126156015.4092642,935905.6056902198,2609892.387077413,3545797.992767633,252312030.8185284,7091595.985535266,259403626.80406368
4580,104579,01019929,rue Bourgeoys  (MTL) 472,1000,11.0,1900,12863.882806071331,89565970.78813067,89578834.67093675,639617.8486375832,1858117.777317635,2497735.6259552184,179157669.3418735,4995471.251910437,184153140.59378394
4581,104580,01019921,rue Bourgeoys  (MTL) 482,1000,11.0,1900,8604.590351715242,59056618.43799795,59065223.02834967,427837.3530093315,1223894.0053924713,1651731.3584018028,118130446.05669934,3303462.7168036057,121433908.77350295
4582,104581,01019897,rue Bourgeoys  (MTL) 542 Ã  544,1000,10.0,1885,12693.140033361477,90429536.33506452,90442229.47509788,631128.1782482082,1879212.2761817877,2510340.454429996,180884458.95019576,5020680.908859992,185905139.85905576
4583,104582,01019880,rue Bourgeoys  (MTL) 578 Ã  580,1000,10.0,1910,12183.632413731833,86194071.94334592,86206255.57575965,605794.4456229267,1790469.7465034341,2396264.1921263607,172412511.1515193,4792528.384252721,177205039.53577203
