building_index,feature_id,name,address,function,height,year_of_construction,opening_embodied_emissions,envelope_embodied_emissions,component_embodied_emissions,opening_end_of_life_emissions,envelope_end_of_life_emissions,component_end_of_life_emissions,total_embodied_emissions,total_end_of_life_emissions,total_lca_emissions
780,100779,05218719,rue de Paris  (MTL) 2006,1000,13.0,1885,20752.221036041035,140003545.22683194,140024297.447868,1031841.7210128433,2896026.168456359,3927867.889469202,280048594.895736,7855735.778938404,287904330.6746744
781,100780,01020518,rue de Paris  (MTL) 2030,1000,11.0,1885,10806.403978714663,76035811.4471288,76046617.85110752,537315.9075354659,1577971.575528487,2115287.483063953,152093235.70221505,4230574.966127906,156323810.66834295
782,100781,03030112,avenue Bernard  (OUT) 1058 Ã  1066,1000,18.0,1926,103786.82202827507,770764782.5528265,770868569.3748548,5160487.297919568,16059849.337421177,21220336.635340743,1541737138.7497096,42440673.270681486,1584177812.020391
783,100782,03034171,avenue Saint-Viateur  (OUT) 1051,1000,16.0,1924,24725.51823931948,172932658.36488762,172957383.88312694,1229401.963707159,3586975.2039379897,4816377.167645149,345914767.7662539,9632754.335290298,355547522.1015442
784,100783,01015275,rue Hurteau  (MTL) 6225,1000,8.0,1910,8713.718915399046,61927672.36731357,61936386.08622897,433263.4423309319,1287616.923766794,1720880.366097726,123872772.17245793,3441760.732195452,127314532.90465339
785,100784,03008038,boulevard de l' Acadie  (MTL+MTR) 7853 Ã  7855,1000,9.0,1950,7711.898081710828,55783267.682449386,55790979.5805311,383450.917137408,1160309.8173732029,1543760.7345106108,111581959.1610622,3087521.4690212216,114669480.63008341
786,100785,02010917,boulevard Rosemont  (MTL) 2599,1000,12.0,1935,14570.881002107333,105970028.9587894,105984599.8397915,724493.1953922565,2204144.6049112547,2928637.8003035113,211969199.679583,5857275.600607023,217826475.28019005
787,100786,03069544,rue Everett  (MTL) 2143 Ã  2147,1000,9.0,1952,9480.512852748774,71295309.4714614,71304789.98431414,424176.20123857784,1486319.465102011,1910495.666340589,142609579.9686283,3820991.332681178,146430571.30130947
788,100787,05053915,avenue Duranceau  (LCH) 12 Ã  18,1000,8.0,1945,10435.38521775048,79228288.08890818,79238723.47412594,518868.11651702697,1653201.8714403028,2172069.98795733,158477446.94825187,4344139.97591466,162821586.92416653
789,100788,05053921,avenue Duranceau  (LCH) 50 Ã  52,1000,9.0,1919,14578.674573786499,104460046.55099541,104474625.22556919,724880.7072831668,2171825.334391615,2896706.0416747816,208949250.45113838,5793412.083349563,214742662.53448793
790,100789,01013083,boulevard Monk  (MTL) 5751 Ã  5753,1000,9.0,1900,14401.507181848585,110305662.24815379,110320063.75533564,716071.5920425821,2303379.6025101366,3019451.1945527187,220640127.5106713,6038902.389105437,226679029.89977673
791,100790,01042644,avenue Laval  (MTL) 3693 Ã  3695,1000,12.0,1900,14553.960315689681,101519836.64188936,101534390.60220505,723651.8651961493,2106680.9732204056,2830332.838416555,203068781.2044101,5660665.67683311,208729446.88124323
792,100791,01030168,rue Marquette  (MTL) 4716 Ã  4720,1000,13.0,1920,19068.264542939643,135175522.8379636,135194591.10250655,948112.0535746068,2808409.2500376385,3756521.3036122452,270389182.2050131,7513042.6072244905,277902224.81223756
793,100792,01035029,avenue Laurier Est  (MTL) 1395 Ã  1397,1000,12.0,1937,14739.00429561676,105989411.86032747,106004150.86462308,732852.620063757,2202637.5387801575,2935490.1588439145,212008301.72924617,5870980.317687829,217879282.046934
794,100793,01046878,rue Rielle  (VRD) 11 Ã  15,1000,14.0,1915,16347.741883197768,113639583.3911437,113655931.1330269,812842.2538549897,2357304.653793273,3170146.9076482626,227311862.2660538,6340293.815296525,233652156.08135033
795,100794,01047664,rue Rielle  (VRD) 891 Ã  895,1000,15.0,1948,35305.43752200236,242164959.4620939,242200264.89961588,1755456.6015148861,5020321.215320434,6775777.816835321,484400529.79923177,13551555.633670641,497952085.4329024
796,100795,01016153,rue Rivard  (MTL) 4063 Ã  4065,1000,11.0,1885,14603.074406840433,99762439.11820114,99777042.19260798,726093.9155314346,2067195.4773598465,2793289.3928912813,199554084.38521597,5586578.785782563,205140663.17099854
797,100796,02077953,avenue Albert-Duquesne  (MTN) 11988,1000,9.0,1959,14046.32093308984,110245648.14110187,110259694.46203496,628459.150608975,2305397.4796855,2933856.630294475,220519388.9240699,5867713.26058895,226387102.18465886
798,100797,04045316,7e Avenue  (LSL) 115,1000,10.0,1938,8143.902887287704,57699292.4506779,57707436.353565186,404931.055639118,1198222.7666643835,1603153.8223035014,115414872.70713037,3206307.644607003,118621180.35173738
799,100798,03013191,rue Beaubien Est  (ANJ+MTL) 1297 Ã  1299,1000,16.0,1930,30984.539483430555,222879384.166798,222910368.70628142,1540612.9536615908,4631620.303508837,6172233.257170428,445820737.41256285,12344466.514340855,458165203.9269037
800,100799,03013205,rue Beaubien Est  (ANJ+MTL) 1257 Ã  1261,1000,14.0,1927,24774.845293252853,178199843.91005978,178224618.75535303,1231854.602975732,3702968.343731466,4934822.946707198,356449237.51070607,9869645.893414397,366318883.40412045
801,100800,03043299,rue Boyer  (MTL) 8070,1000,12.0,1949,13213.352211790934,92418651.44056399,92431864.79277578,656994.1628360872,1918210.809422101,2575204.972258188,184863729.58555156,5150409.944516376,190014139.53006792
802,100801,01015281,rue Hurteau  (MTL) 6119 Ã  6121,1000,11.0,1915,14532.142469126899,105682130.61944142,105696662.76191054,722567.038453651,2198862.0423871996,2921429.0808408507,211393325.5238211,5842858.161681701,217236183.6855028
803,100802,01015319,rue Hurteau  (MTL) 5981 Ã  5983,1000,11.0,1955,11735.892902447542,83898158.85177842,83909894.74468087,525086.2001689753,1742471.320373831,2267557.5205428065,167819789.48936173,4535115.041085613,172354904.53044733
804,100803,02012358,rue Saint-Zotique Est  (ANJ+MTL+SLN) 4990,1000,14.0,1954,17151.6549471102,121911415.07670102,121928566.73164813,767397.708691536,2532611.700205584,3300009.40889712,243857133.46329626,6600018.81779424,250457152.2810905
805,100804,02066023,avenue William-David  (MTL) 1887 Ã  1897,1000,15.0,1910,21438.831093279816,149629919.46246743,149651358.2935607,1065981.339220242,3104674.982189604,4170656.321409846,299302716.5871214,8341312.642819692,307644029.2299411
806,100805,01051171,rue Beurling  (VRD) 5700 Ã  5706,1000,5.0,1949,5648.826734077013,49688906.99843401,49694555.82516808,280870.90479956364,1045644.3498084382,1326515.2546080018,99389111.65033616,2653030.5092160036,102042142.15955217
807,100806,05169342,rue Notre-Dame Ouest  (MTL+MTO) 2730,1000,13.0,2008,56991.19684547503,220123591.6141732,220180582.81101868,227455.39488500738,4675555.77806308,4903011.172948088,440361165.62203735,9806022.345896175,450167187.96793354
808,100807,02047026,rue Desmarteau  (MTL) 6120,1000,10.0,1983,7998.103585439573,12073500.118602619,12081498.222188057,31920.926565026028,238133.80333092745,270054.7298959535,24162996.444376115,540109.459791907,24703105.90416802
809,100808,03079154,rue Clark  (MTL) 6522 Ã  6524,1000,10.0,1910,12261.524049850823,89089692.79895113,89101954.32300098,609667.3727532778,1853630.5211859199,2463297.8939391975,178203908.64600196,4926595.787878395,183130504.43388036
810,100809,03079138,rue Clark  (MTL) 6570,1000,13.0,1900,14957.11545714123,101626380.44321373,101641337.55867088,743697.5409948062,2104754.616729885,2848452.157724691,203282675.11734176,5696904.315449382,208979579.43279114
811,100810,03079126,rue Clark  (MTL) 6602 Ã  6604,1000,9.0,1900,9219.694861951684,66890763.99122531,66899983.68608726,458421.5731437857,1391568.4290046068,1849990.0021483926,133799967.37217452,3699980.004296785,137499947.3764713
812,100811,03079118,rue Clark  (MTL) 6618 Ã  6620,1000,12.0,1900,13588.796601189793,92206972.55299555,92220561.34959674,675662.0049060576,1909641.431280635,2585303.4361866927,184441122.69919348,5170606.872373385,189611729.57156685
813,100812,01001027,avenue du Parc  (MTL) 4657 Ã  4663,1000,14.0,1948,23248.846111025807,159096958.84255183,159120207.68866286,1155978.887324925,3297533.1133605107,4453512.000685436,318240415.3773257,8907024.001370871,327147439.37869656
814,100813,05053938,avenue Duranceau  (LCH) 168,1000,8.0,1957,8589.626087273267,62861625.45412403,62870215.080211304,384316.230603808,1308666.7231681843,1692982.9537719924,125740430.16042261,3385965.9075439847,129126396.0679666
815,100814,05053931,avenue Duranceau  (LCH) 128 Ã  132,1000,12.0,1929,15654.252629423112,108689078.06320791,108704732.31583734,778360.5883081551,2254841.3428406534,3033201.9311488084,217409464.63167468,6066403.862297617,223475868.4939723
816,100815,05053943,avenue Duranceau  (LCH) 210 Ã  218,1000,14.0,1919,18969.833252534227,132280081.77552328,132299051.60877581,943217.8539649819,2744706.999178797,3687924.8531437786,264598103.21755162,7375849.706287557,271973952.92383915
817,100816,05053940,avenue Duranceau  (LCH) 190 Ã  192,1000,9.0,1940,9471.7771307636,69871028.66072232,69880500.43785308,470955.60512214457,1455269.3769684318,1926224.9820905763,139761000.87570617,3852449.9641811526,143613450.83988732
818,100817,02009450,boulevard Saint-Joseph Est  (MTL) 3005,1000,11.0,1963,18471.292576494023,141816620.49269632,141835091.7852728,826440.8095593561,2961589.9392752345,3788030.7488345904,283670183.5705456,7576061.497669181,291246245.0682148
819,100818,02024311,rue Louis-Veuillot  (MTL) 2419 Ã  2421,1000,9.0,1900,17972.78917912963,124489116.7874313,124507089.57661043,893642.8387971731,2581477.7375607886,3475120.5763579616,249014179.15322086,6950241.152715923,255964420.30593678
820,100819,01122430,rue Frank-Selke  (MTL) 240 Ã  250,1000,12.0,1994,23018.85708964342,54675025.20433412,54698044.06142376,91869.68372190105,1127619.8774375778,1219489.561159479,109396088.12284753,2438979.122318958,111835067.24516648
821,100820,01004661,rue de la Sucrerie  (MTL) 622 Ã  624,1000,9.0,1875,8038.785209582659,58396349.40799103,58404388.19320061,399704.39554891986,1214945.0844905868,1614649.4800395067,116808776.38640122,3229298.9600790134,120038075.34648024
822,100821,01123700,rue de Ryde  (MTL) 2446 Ã  2450,1000,18.0,1900,21662.258412951378,146290931.5444786,146312593.80289155,1077090.5901120286,3026717.7546340553,4103808.344746084,292625187.6057831,8207616.689492168,300832804.2952753
823,100822,05091494,rue de Verdun  (VRD) 4305,1000,12.0,2002,17986.463450921583,36096545.009460814,36114531.47291174,71785.08915871182,733953.0639815332,805738.153140245,72229062.94582348,1611476.30628049,73840539.25210397
824,100823,01030615,avenue Papineau  (MTL) 4578 Ã  4582,1000,12.0,1950,33680.211978504914,218618011.62340996,218651691.83538845,1674647.1537490792,4513802.973302691,6188450.127051771,437303383.6707769,12376900.254103541,449680283.92488045
825,100824,01030604,avenue Papineau  (MTL) 4518 Ã  4526,1000,47.0,1933,105167.80036180787,671316317.2820526,671421485.0824144,5229152.288422472,13840708.905623753,19069861.194046225,1342842970.1648288,38139722.38809245,1380982692.5529213
826,100825,02098014,boulevard Saint-Jean-Baptiste  (MTL) 719 Ã  721,1000,9.0,1921,10770.815105835258,80517842.05107746,80528612.8661833,535546.3579640241,1678414.5685565558,2213960.92652058,161057225.7323666,4427921.85304116,165485147.58540776
827,100826,03069575,rue L.-O.-David  (MTL) 1535,1000,13.0,1969,13228.395436694023,94734375.42981122,94747603.82524791,591863.6061119529,1968374.354371291,2560237.9604832437,189495207.65049583,5120475.920966487,194615683.5714623
828,100827,01104521,rue Notre-Dame Ouest  (MTL+MTO) 5290,1000,8.0,1989,10916.209504413251,24810631.993328556,24821548.20283297,43567.267945012936,509901.58562541724,553468.8535704302,49643096.40566594,1106937.7071408604,50750034.112806804
829,100828,01046043,rue Notre-Dame Ouest  (MTL+MTO) 5308 Ã  5310,1000,13.0,1910,13193.388501017884,89985358.62011336,89998552.00861438,656001.5274142645,1863148.2436536583,2519149.771067923,179997104.01722875,5038299.542135846,185035403.5593646
830,100829,01046034,rue Notre-Dame Ouest  (MTL+MTO) 5334,1000,13.0,1910,16167.57634716713,110377747.65957452,110393915.2359217,803884.0649246486,2285123.4003114444,3089007.465236093,220787830.4718434,6178014.930472186,226965845.4023156
831,100830,01046035,rue Notre-Dame Ouest  (MTL+MTO) 5328 Ã  5330,1000,7.0,1910,10166.783001721671,80199778.30546935,80209945.08847107,505512.67989298154,1676569.5149893519,2182082.1948823333,160419890.17694214,4364164.389764667,164784054.5667068
832,100831,05173041,rue Saint-Philippe  (MTL) 644,1000,16.0,2009,17992.01938024061,25314031.362781946,25332023.382162187,71807.26321658674,494670.6263972726,566477.8896138594,50664046.764324374,1132955.7792277187,51797002.54355209
833,100832,03069431,rue BÃ©langer  (ANJ+MTL+SLN) 1459 Ã  1465,1000,11.0,1947,25017.88568021476,214288047.4314251,214313065.31710532,1243939.0545976989,4502679.037264077,5746618.091861776,428626130.63421065,11493236.183723552,440119366.8179342
834,100833,03013123,rue Marquette  (MTL) 6692 Ã  6694,1000,12.0,1917,13623.01884710358,96714305.03825141,96727928.05709852,677363.6030655645,2009208.789801351,2686572.3928669156,193455856.11419705,5373144.785733831,198829000.89993086
835,100834,03013092,rue Marquette  (MTL) 6604 Ã  6606,1000,17.0,1915,17389.243959012736,117103273.49622272,117120662.74018173,864627.8093616008,2423492.610513131,3288120.419874732,234241325.48036346,6576240.839749464,240817566.3201129
836,100835,03013100,rue Marquette  (MTL) 6632,1000,15.0,1978,21242.063377873357,151263063.79817304,151284305.86155093,950410.3723126086,3142164.304023508,4092574.6763361166,302568611.72310185,8185149.352672233,310753761.0757741
837,100836,05185540,rue Saint-Denis  (MTL) 7898,1000,14.0,2009,21929.215053130763,37644697.72846707,37666626.9435202,87520.85489540188,753891.6368970209,841412.4917924227,75333253.8870404,1682824.9835848454,77016078.87062526
838,100837,03048611,rue Berri  (MTL) 8124 Ã  8128,1000,12.0,1927,18683.00773190413,129191035.20636947,129209718.21410137,928956.3183768941,2678642.7204862684,3607599.0388631625,258419436.42820275,7215198.077726325,265634634.50592908
839,100838,03048589,rue Berri  (MTL) 8188 Ã  8190,1000,9.0,1930,13100.691726602705,91454071.8231693,91467172.51489592,651392.4593497531,1897874.9198623511,2549267.3792121042,182934345.02979183,5098534.7584242085,188032879.78821605
840,100839,03048638,rue Berri  (MTL) 8034 Ã  8036,1000,63.0,1930,64212.43651977803,394873043.77513826,394937256.21165806,3192770.1085066977,8115996.667450317,11308766.775957014,789874512.4233161,22617533.55191403,812492045.9752301
841,100840,03048632,rue Berri  (MTL) 8046 Ã  8048,1000,10.0,1928,10512.807473071676,74855467.20720735,74865980.01468043,522717.7051001755,1555497.6111612304,2078215.3162614058,149731960.02936086,4156430.6325228116,153888390.66188368
842,100841,05092486,rue Berri  (MTL) 8082,1000,63.0,1910,86887.11013782666,534307074.7162359,534393961.8263737,4320199.997038536,10982259.113105407,15302459.110143943,1068787923.6527474,30604918.220287886,1099392841.8730352
843,100842,03048623,rue Berri  (MTL) 8072,1000,4.0,1932,4888.473962609433,41379778.00285526,41384666.476817876,243064.65211338535,869371.8399555413,1112436.4920689266,82769332.95363575,2224872.984137853,84994205.9377736
844,100843,03048630,rue Berri  (MTL) 8050 Ã  8052,1000,9.0,1947,9765.291114371837,70889469.11298642,70899234.40410079,485549.7043976715,1475013.1428206675,1960562.8472183389,141798468.80820158,3921125.6944366777,145719594.50263825
845,100844,02064525,avenue Valois  (MTL) 1686 Ã  1690,1000,14.0,1910,13111.499994366392,90113920.5839805,90127032.08397487,651929.8679283859,1866989.6715819098,2518919.5395102957,180254064.16794974,5037839.079020591,185291903.24697033
846,100845,03015769,rue Saint-Dominique  (MTL) 8153 Ã  8157,1000,12.0,1932,15864.642199576274,110986085.74644153,111001950.3886411,788821.5763524211,2303472.260752903,3092293.837105324,222003900.7772822,6184587.674210648,228188488.45149285
847,100846,03015765,rue Saint-Dominique  (MTL) 8129 Ã  8133,1000,10.0,1932,12807.224617128068,93550138.41955228,93562945.6441694,636800.6907494153,1946250.4793767203,2583051.1701261355,187125891.2883388,5166102.340252271,192291993.6285911
848,100847,03015768,rue Saint-Dominique  (MTL) 8147 Ã  8151,1000,11.0,1932,14185.275916031102,101779389.2319498,101793574.50786583,705320.1432665497,2115649.6348111127,2820969.7780776625,203587149.01573166,5641939.556155325,209229088.571887
849,100848,02064225,rue Joliette  (MTL) 1489 Ã  1493,1000,14.0,1910,16843.0183328365,115487658.93067941,115504501.94901225,837468.3843922853,2393148.7276497637,3230617.112042049,231009003.8980245,6461234.224084098,237470238.1221086
850,100849,03048958,rue Chambord  (MTL) 9925,1000,15.0,1948,25333.87560409116,172219199.79300618,172244533.66861027,1259650.7023441775,3566692.275786582,4826342.97813076,344489067.33722055,9652685.95626152,354141753.29348207
851,100850,03111631,avenue Henri-Julien  (MTL) 8897 Ã  8899,1000,15.0,1910,25581.851761359456,169557259.68137068,169582841.53313205,1271980.570286577,3505549.7206885894,4777530.2909751665,339165683.0662641,9555060.581950333,348720743.6482144
852,100851,05078958,rue De Saint-RÃ©al  (MTL) 12360,1000,16.0,1910,22140.39175604129,149986029.32542175,150008169.71717778,1100864.3312817418,3105067.8436891944,4205932.174970936,300016339.43435556,8411864.349941872,308428203.7842974
853,100852,02101858,rue Dorchester  (MTE) 11181,1000,8.0,1948,4336.531212918973,29912179.19855628,29916515.7297692,215620.96038747003,620041.7481005889,835662.708488059,59833031.4595384,1671325.416976118,61504356.87651452
854,100853,05019721,avenue Wilson  (MTL) 4900,1000,16.0,1998,36861.89186036602,81436480.7676473,81473342.65950766,147118.09250192466,1669210.4276327717,1816328.5201346963,162946685.31901532,3632657.0402693925,166579342.35928473
855,100854,05031788,avenue Wilson  (MTL) 4877,1000,15.0,1999,39760.81149527207,81252348.92178024,81292109.73327552,158687.86023439173,1655145.303197353,1813833.1634317446,162584219.46655104,3627666.326863489,166211885.79341453
856,100855,05138162,avenue Hingston  (MTL) 2160,1000,12.0,2005,17893.0915254919,38815991.2896498,38833884.381175295,71412.43602374842,794521.7480087972,865934.1840325457,77667768.76235059,1731868.3680650913,79399637.13041568
857,100856,03012386,rue De Normanville  (MTL) 6063,1000,14.0,1910,15379.515638149958,106205583.10549498,106220962.62113312,764700.1184524782,2202096.0968240355,2966796.2152765137,212441925.24226624,5933592.430553027,218375517.67281926
858,100857,03012484,rue Chambord  (MTL) 6180,1000,11.0,1955,14536.90151911138,110658794.25474483,110673331.15626393,650408.6603677933,2308887.7249617195,2959296.385329513,221346662.31252787,5918592.770659026,227265255.0831869
859,100858,03065107,avenue Papineau  (MTL) 6676 Ã  6680,1000,9.0,1931,10498.417083346758,76848981.51420204,76859479.9312854,522002.1862902122,1599925.7910203983,2121927.9773106105,153718959.8625708,4243855.954621221,157962815.81719202
860,100859,03065085,avenue Papineau  (MTL) 6614,1000,7.0,1910,9435.50643720418,69366934.19073337,69376369.69717057,469152.1540698604,1444639.8439599948,1913791.9980298553,138752739.39434114,3827583.9960597106,142580323.39040086
861,100860,03067898,rue de Bordeaux  (MTL) 6684 Ã  6686,1000,11.0,1947,11838.373577651526,84355391.77287482,84367230.14645247,588627.4893247415,1752707.112940053,2341334.6022647945,168734460.29290494,4682669.204529589,173417129.49743453
862,100861,03069665,rue Jarry Est  (ANJ+MTL+SLN) 1501,1000,15.0,1969,66186.69316796745,530083302.31034833,530149489.0035163,2961318.708870456,11092552.282828083,14053870.991698539,1060298978.0070326,28107741.983397078,1088406719.9904296
863,100862,02061054,rue Aylwin  (MTL) 2383 Ã  2389,1000,12.0,1910,17729.793303366434,118818644.31104545,118836374.10434882,881560.6003605709,2458588.1395359025,3340148.7398964735,237672748.20869765,6680297.479792947,244353045.6884906
864,100863,05093890,rue De Rouville  (MTL) 3286 Ã  3288,1000,12.0,1900,11501.306396526585,79014418.31521998,79025919.62161651,571867.8384100335,1637662.458294494,2209530.2967045275,158051839.24323303,4419060.593409055,162470899.8366421
865,100864,02065237,rue De Rouville  (MTL) 3248 Ã  3252,1000,11.0,1885,11762.57376845947,86001893.37077056,86013655.94453903,584858.5719913467,1789782.2018005229,2374640.7737918696,172027311.88907805,4749281.547583739,176776593.43666178
866,100865,02065233,rue De Rouville  (MTL) 3262 Ã  3274,1000,12.0,1885,22354.525279107125,154685244.44091964,154707598.96619874,1111511.4761142426,3206311.0254829265,4317822.501597169,309415197.9323975,8635645.003194338,318050842.9355918
867,100866,02065683,rue Ontario Est  (MTE+MTL) 3748 Ã  3752,1000,6.0,1922,11942.396788058271,97763444.43417574,97775386.8309638,593799.7303231851,2048426.345139137,2642226.075462322,195550773.6619276,5284452.150924644,200835225.81285226
868,100867,02034036,23e Avenue  (MTL) 6519,1000,7.0,1938,6568.026427098079,49500312.66538631,49506880.69181341,326575.34248621407,1032327.9861965068,1358903.328682721,99013761.38362682,2717806.657365442,101731568.04099226
869,100868,03007270,avenue Victoria  (MTL+WMT) 5094,1000,17.0,1937,49745.95550402877,387891095.83201665,387940841.78752065,2473467.8881628634,8104988.485710782,10578456.373873645,775881683.5750413,21156912.74774729,797038596.3227886
870,100869,03074979,chemin Queen-Mary  (CSL+HMS+MTL) 4815,1000,19.0,1941,90306.16590621335,673005416.2304196,673095722.3963258,4490202.252804989,14024013.885096725,18514216.137901716,1346191444.7926517,37028432.27580343,1383219877.068455
871,100870,01016895,avenue Lamont  (MTL) 6801 Ã  6809,1000,16.0,1959,18705.771255436935,128504844.19842838,128523549.96968381,836931.8322340004,2663603.986911182,3500535.819145182,257047099.93936762,7001071.638290364,264048171.577658
872,100871,01017652,rue Allard  (LSL+MTL) 3401 Ã  3405,1000,12.0,1957,14189.200623649616,101685108.77381057,101699297.97443421,634851.8600875784,2112964.323801003,2747816.1838885816,203398595.94886842,5495632.367777163,208894228.3166456
873,100872,02061898,rue Everett  (MTL) 2630,1000,9.0,1951,14195.65445306115,109908261.1790499,109922456.83350295,635140.6167071564,2295410.229450006,2930550.8461571625,219844913.6670059,5861101.692314325,225706015.35932022
874,100873,02060357,2e Avenue  (MTL) 7261,1000,8.0,1949,12373.868539489153,94744827.37998669,94757201.24852617,615253.3643121282,1977866.0170549362,2593119.381367064,189514402.49705234,5186238.762734128,194700641.25978646
875,100874,05028628,rue Saint-Antoine Ouest  (MTL) 1538,1000,11.0,1999,10074.765088640426,13537102.414595705,13547177.179684345,40209.01118858217,262628.3147814686,302837.32597005076,27094354.35936869,605674.6519401015,27700029.01130879
876,100875,02013135,rue des Ã‰cores  (MTL) 7440 Ã  7442,1000,8.0,1951,8725.467242293515,66430822.14797325,66439547.61521554,390394.0225970589,1386129.892543431,1776523.9151404898,132879095.23043108,3553047.8302809796,136432143.06071207
877,100876,02014871,rue D'Iberville  (MTL) 7465,1000,16.0,2019,26711.203018811175,20545263.1611847,20571974.36420351,93732.55368230704,368438.1405891584,462170.6942714654,41143948.72840702,924341.3885429308,42068290.116949946
878,100877,02022997,boulevard Saint-Michel  (MTL+MTN) 8404,1000,9.0,1925,10788.83776521206,80312363.11204045,80323151.94980566,536442.4804482773,1673810.432233621,2210252.912681898,160646303.89961132,4420505.825363796,165066809.7249751
879,100878,02025822,rue Charles-Archer  (MTL) 3342 Ã  3346,1000,8.0,1967,8186.764667836256,62330124.44294401,62338311.20761185,366291.4434244069,1300227.9050770008,1666519.3485014078,124676622.4152237,3333038.6970028155,128009661.11222652
880,100879,01031581,avenue Casgrain  (MTL) 5514 Ã  5524,1000,12.0,1928,14550.836554912807,105232194.95663399,105246745.7931889,723496.5455949152,2188837.9020861518,2912334.447681067,210493491.5863778,5824668.895362134,216318160.48173994
881,100880,05220800,rue Chambord  (MTL) 5650,1000,18.0,2013,95564.55864959334,210670685.0734033,210766249.6320529,350286.3410114618,4348873.313504774,4699159.654516236,421532499.2641058,9398319.309032472,430930818.5731383
882,100881,03047320,rue Saint-GÃ©rard  (MTL) 8425 Ã  8429,1000,12.0,1928,12760.301847060793,88932376.2105945,88945136.51244156,634467.5972585152,1845738.9164054717,2480206.5136639867,177890273.02488312,4960413.027327973,182850686.0522111
883,100882,05235399,rue Augier  (MTL) 2228 Ã  2230,1000,11.0,2015,11901.261740835449,15332187.692615926,15344088.954356762,43623.38389384368,299221.2039345338,342844.5878283775,30688177.908713523,685689.175656755,31373867.084370278
884,100883,02012103,rue Saint-Zotique Est  (ANJ+MTL+SLN) 2626,1000,12.0,1985,13141.174822750449,19103104.76347955,19116245.9383023,52447.24227613659,374653.3042997313,427100.54657586786,38232491.8766046,854201.0931517357,39086692.969756335
885,100884,03008737,rue Birnam  (MTL) 8633 Ã  8635,1000,9.0,1953,9217.319963863618,68971103.21212064,68980320.5320845,412400.45012317866,1437794.3573319719,1850194.8074551504,137960641.064169,3700389.614910301,141661030.6790793
886,100885,02054109,rue Hochelaga  (MTE+MTL) 8515 Ã  8519,1000,12.0,1953,12806.926449715833,91570147.46814506,91582954.39459477,573006.2809215287,1902780.6078482869,2475786.8887698157,183165908.78918955,4951573.777539631,188117482.5667292
887,100886,01010025,avenue Strathcona  (WMT) 428,1000,16.0,1922,21028.388730953335,146014667.72746578,146035696.11619672,1045573.3283001576,3027713.3367445725,4073286.66504473,292071392.23239344,8146573.33008946,300217965.5624829
888,100887,03061414,chemin Fleming  (MTR) 1715,1000,13.0,1950,13488.490979755197,95478076.14222987,95491564.63320963,670674.6098282689,1982569.1528422448,2653243.7626705137,190983129.26641926,5306487.525341027,196289616.7917603
889,100888,01023677,rue Frontenac  (MTL) 2194 Ã  2198,1000,12.0,1910,13876.027696036394,97630447.14819802,97644323.17589407,689943.7064511691,2027041.9833323283,2716985.6897834972,195288646.35178813,5433971.3795669945,200722617.73135513
890,100889,01022182,rue Dorion  (MTL) 1578 Ã  1582,1000,12.0,1905,12912.836378662054,91477119.51354872,91490032.34992738,642051.9176706766,1900020.4852650748,2542072.4029357512,182980064.69985476,5084144.8058715025,188064209.50572628
891,100890,05030772,rue Dorion  (MTL) 1630 Ã  1634,1000,16.0,1890,13984.57704662053,92815919.99246326,92829904.56950988,695340.9961449824,1918817.1039549343,2614158.1000999166,185659809.13901976,5228316.200199833,190888125.3392196
892,100891,05153051,rue Dorion  (MTL) 1604 Ã  1608,1000,12.0,1900,17958.115219968116,119520380.33356339,119538338.44878335,892913.2203505986,2471458.844427739,3364372.0647783373,239076676.8975667,6728744.1295566745,245805421.0271234
893,100892,01034612,rue Dorion  (MTL) 1680,1000,10.0,1986,14162.393684383425,28689312.28274623,28703474.676430613,56522.98997567256,583750.4040035905,640273.393979263,57406949.352861226,1280546.787958526,58687496.14081975
894,100893,02070798,avenue des RÃ©collets  (MTN) 10751,1000,9.0,1958,11958.437241894972,95242154.51151824,95254112.94876014,535043.2577649248,1993016.5543007639,2528059.812065689,190508225.89752027,5056119.624131378,195564345.52165166
895,100894,03119590,avenue Stuart  (OUT) 667,1000,10.0,1928,16717.63853986399,125320258.4318129,125336976.07035276,831234.2516150611,2613385.016508427,3444619.268123488,250673952.14070553,6889238.536246976,257563190.6769525
896,100895,01052189,rue Bannantyne  (VRD) 6201 Ã  6203,1000,10.0,1941,14543.649111103536,113263264.57605681,113277808.22516792,723139.1715877205,2366421.98969695,3089561.1612846707,226555616.45033583,6179122.322569341,232734738.77290517
897,100896,01000234,rue Hutchison  (MTL+OUT) 3475 Ã  3477,1000,14.0,1900,22243.127323021952,151944740.9647764,151966984.09209943,1105972.5480869913,3148422.193838255,4254394.741925246,303933968.18419886,8508789.483850492,312442757.66804934
898,100897,01102288,rue Hutchison  (MTL+OUT) 3413,1000,12.0,1987,18103.550750358347,24050037.14960997,24068140.70036033,72252.39181953535,466480.2697584329,538732.6615779683,48136281.40072066,1077465.3231559366,49213746.7238766
899,100898,02077608,avenue Salk  (MTN) 11248,1000,11.0,1959,13949.066078714819,105225626.99376631,105239576.05984502,624107.7831965204,2194213.150661974,2818320.9338584947,210479152.11969003,5636641.8677169895,216115793.98740703
